Nombre Estacion	Provincia	Fecha	Temperatura media diaria	Temperatura de rocio	 Presion reducida al nivel medio del mar (hpa)	Presion al nivel de la estacion (hpa)	Visibilidad en km	 Viento medio (m/s)	Máximo viento sostenido (m/s)	 Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Neblina	Lluvia	Nieve o agua nieve	Granizo	c2d_Neblina_1	c2d_Lluvia_1	c2d_Nieve o agua nieve_1	c2d_Granizo_1	Cluster_SOM_1
Azul_Aero	Buenos_Aires	10101	13,4	7	1017,7	1000,1	15	5,6	9,3	24,8	8	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10102	13,5	7,7	1021,2	1003,5	17,5	2	4,1	21,2	5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10103	18,2	12,6	1017,5	1000	17,5	5,8	7,7	25,8	11,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10104	21,6	15,5	1013,6	996,5	15	3,5	4,6	27,9	13,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10105	23,1	18,5	1007,1	990,2	15	4	5,7	29,2	18,4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10106	22	15,7	1005,9	988,9	11,3	4,4	7,7	29,9	11,5	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10107	23,9	16,5	1001,9	985,2	13,2	4,5	6,2	30,4	19,5	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10108	19,1	12,2	1009,4	992,3	17,5	3,5	5,1	29,5	11,8	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10109	19,9	11,2	1016,6	999,3	15,6	2,4	3,6	29	9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10110	24,4	16,1	1017,5	1000,5	15	3,9	5,7	31,5	15,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10111	25,7	14,9	1014,9	998,1	15	4,8	6,7	32,2	18,4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10112	23,9	14,6	1012,3	995,4	16,9	3,8	6,2	33	15,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10113	24,6	17,4	1015,3	998,4	15,6	2,3	3,1	31,6	16	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10114	21,5	16,8	1016,8	999,7	13,2	3,4	5,1	31,4	15,9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10115	23,4	16,7	1012,4	995,5	13,8	2,9	6,2	30,5	14,9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10116	21,9	16,9	1008,6	991,7	13,7	2,8	5,1	31,8	14,9	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10117	19,4	17,1	1013,9	996,7	13,7	3,8	6,2	27,8	14	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10118	19,6	14,4	1018	1000,7	15	3,8	5,1	25,3	14	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10119	17,9	12	1021,1	1003,7	15	4,7	8,7	26	10,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10120	17	9,9	1024,3	1006,7	16,9	2,8	4,1	25	7,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10121	19,8	13,4	1022,5	1005	15,6	4	7,2	26,2	12,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10122	21,5	14,3	1018,4	1001,1	13,2	4	5,1	28,2	10	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10123	24,8	16,5	1011,1	994,2	13,2	3,7	6,2	31,9	16	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10124	23,4	17,5	1002,3	985,5	15	6	12,3	32,3	17,7	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_3_2
Azul_Aero	Buenos_Aires	10125	15,6	9,3	1012,3	995	16,3	5,1	10,3	29,9	10,3	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10126	17,1	6,2	1014,4	996,9	15,6	3,5	5,1	27,8	8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10127	22,9	10,7	1011,3	994,2	15	6	8,7	31,8	14,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10128	26,5	16,9	1011,4	994,6	13,2	3,3	5,7	35,7	18,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10129	25,9	16,3	1014,2	997,3	14,8	3,1	9,3	36	19,6	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10130	22,4	17,6	1012,5	995,5	14,5	3,6	8,2	32,5	16,3	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10131	22,3	18,4	1010,5	993,5	13,2	3,6	5,1	29,2	17,5	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10201	24,9	19,9	1004,8	988	12,6	5,2	8,2	31,8	17,9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10202	20,5	12,9	1011,6	994,5	14,8	4,9	7,2	32,9	13	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10203	16,2	8	1019,9	1002,4	16,9	2,1	5,1	26	7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10204	19,6	8,4	1014,4	997,2	16,3	5	7,7	26,9	11,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10205	21,7	10,1	1014,7	997,6	15,6	3	3,6	29,6	10	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10206	23,3	13	1016,5	999,4	19,3	3,2	5,7	30,7	12,3	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10207	23,3	13,9	1017	1000	15,6	3	4,6	30,7	13,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10208	23	15,9	1014,2	997,2	14,2	2,8	4,6	30,5	13,4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10209	22,7	14,8	1011,9	994,9	13,7	3,8	5,1	31,2	13,1	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10210	24,9	18,7	1008	991,2	12,9	3,6	4,6	32,4	17,5	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10211	24,1	18,7	1006,8	990	13,2	2,3	5,1	33,4	18	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10212	23,6	15	1002,9	986,1	15	3,1	4,6	31,5	18,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10213	20,9	10,9	1006,9	989,9	15,6	2,6	4,1	30,3	10,1	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10214	20,7	12,4	1011,3	994,2	14,8	2,8	4,6	30,6	10,6	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10215	25	15,8	1010,5	993,6	14,2	3,5	5,1	32,3	12	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10216	25,8	16,9	1005,1	988,3	14,3	5,1	7,7	32,5	17,3	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10217	20,9	14,4	1006,1	989,2	14,5	4,4	7,7	32,8	18,4	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10218	15	7,1	1018,7	1001,1	15	2,1	4,1	23,4	5,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10219	17,3	9,4	1020,6	1003,1	15,6	2,6	4,6	24,3	9,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10220	17,6	8,1	1019,2	1001,7	15,6	3,6	7,2	26,3	6,6	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10221	18,2	10	1016,7	999,4	17,5	2,6	4,6	26,8	11	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10222	17,9	11,1	1018,2	1000,9	12,9	4,1	6,7	27	7,9	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10223	20,6	15	1011,9	994,8	14,3	6,2	8,2	27,7	12,4	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10224	19,6	13,1	1006,9	989,8	16,3	3,7	9,3	27,5	12,6	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10225	16,3	9,7	1012,8	995,4	15,6	4,9	8,2	28,2	11	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10226	13,8	7,7	1016,3	998,6	15	3	4,1	21	6	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10227	14,3	5,9	1016,8	999,1	13,5	1,1	2,1	25,2	2	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10228	17,2	9,7	1016,1	998,7	14,3	4,4	8,2	25,7	8,6	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10301	17,2	14,8	1012,5	995,2	12,6	7,5	13,9	26,6	12,6	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10302	17,3	14,6	1004	986,8	10,3	6,3	10,3	22,2	14,5	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10303	16,4	12,2	1013,7	996,3	16,9	4,8	7,7	22	13,2	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10304	14,6	10,2	1018	1000,4	15	2,4	3,6	20,6	8,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10305	15,4	9,3	1014	996,5	11,4	1,9	3,6	24,2	5,6	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10306	19,1	10,9	1007,9	990,7	15	3,7	6,2	25,9	13	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10307	13,7	7,4	1013,2	995,8	14,3	2,4	4,6	26,9	5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10308	17,3	12,4	1015,2	997,7	11,7	2,2	3,6	26,6	8,5	1	1	0	0	_2_1,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10309	22,6	16,7	1008,8	991,8	14,3	2,4	4,6	27,7	13,2	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10310	18,6	9,7	1007,9	990,8	15	3,9	6,7	28,2	12,7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10311	13,2	8,7	1008	990,5	16,1	3,1	9,3	21,9	4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10312	13,8	6,9	1012,6	995,1	12,6	1,9	5,7	25,6	3,2	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10313	12,4	7,4	1018,1	1000,5	14,3	2,6	5,1	22,2	8	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10314	9,1	4,1	1023,4	1005,4	14,3	1,8	3,1	18	1,4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10315	10,7	6,9	1024,6	1006,7	14,2	2,1	4,1	16,8	7,4	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10316	9,7	4,5	1027,4	1009,3	14,2	1,4	2,6	17,9	0,9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10317	9,9	4,7	1029,2	1011,2	15	3	4,6	19,4	1,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10318	11,2	6,6	1027,3	1009,3	15	3,2	5,7	20,2	1,7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10319	14,8	11,4	1023	1005,3	15	4,9	8,7	21,2	9,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10320	18	15,2	1015,1	997,7	14,2	4	6,2	24,1	12,1	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10321	17,1	11,7	1011,7	994,4	10,8	3,3	7,2	25,1	11	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10322	13,2	2,7	1016,1	998,4	15	2,8	5,7	24,5	2,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10323	15,4	5,2	1017,8	1000,2	15	1,4	3,6	25,4	4,1	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10324	16,8	11,7	1014,2	996,8	14,2	3,4	5,7	26	9,1	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10325	18,4	13,1	1011	993,8	14,2	4,4	7,2	27	12,6	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10326	15,5	8,9	1019,5	1001,9	12,6	2	3,1	24,5	6,5	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10327	16,6	8	1020,8	1003,2	15	1,9	3,6	24,5	5,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10328	17,3	8,9	1020,2	1002,7	15	3	4,6	25,8	7,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10329	18,3	9,4	1018,5	1001	14,3	3	5,1	26,5	6,1	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10330	20,1	13,1	1015	997,8	14,2	3,1	4,1	26,7	9,6	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10331	17,1	14,8	1017	999,6	12,1	2,5	5,1	27,6	11,9	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10401	16,5	15,9	1018,9	1001,4	8,7	6,5	9,8	20,9	14,3	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10402	17,9	16,7	1016,4	999	9	4,7	7,7	20,6	14,5	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10403	17,9	16,8	1015,6	998,3	9	3,9	6,7	22,4	16	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10404	15,3	14,5	1010	992,6	11,7	1,5	3,1	21,5	10,5	1	1	0	0	_2_1,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10405	16,5	12,9	1004,1	986,7	9,5	2,3	3,6	23,9	9,9	1	1	0	0	_2_1,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10406	14,4	6,6	1008,2	990,9	17,1	4,9	6,7	24,6	10,6	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10407	11,5	3,3	1016,3	998,5	15,6	3,6	6,7	21,4	1,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10408	14,4	7,1	1018,1	1000,4	15,9	2,3	4,1	23,3	4,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10409	14,2	7,5	1019	1001,4	14,8	2,6	4,1	24	5,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10410	15,2	10,2	1017	999,5	13	6	8,2	23,6	9,6	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10411	16,1	13	1011	993,6	14,3	2,8	7,2	20	12	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10412	13	6,5	1013,2	995,7	15	4,5	7,2	21,5	9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10413	9,5	0,1	1017,2	999,3	16,9	4,5	7,7	17,5	1,9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10414	13,9	4,9	1012	994,4	20	4,4	7,2	22	5,4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10415	15,4	7,7	1015,1	997,6	15,6	2,9	5,1	23,3	7,9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10416	10,2	7,2	1020	1002,2	12,4	2	3,1	22,6	2,4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10417	12,1	8,8	1018,8	1001	7,6	2,6	6,2	23,1	1,5	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10418	19,1	13,9	1015,5	998,2	13,4	4	5,7	26,6	6,8	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10419	19	12,8	1016,5	999,2	14,2	2,9	5,1	27,5	7	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10420	16,5	9,5	1019,5	1002	13	2,1	4,6	27,5	6	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10421	17,4	10,8	1020,2	1002,7	12,2	3,2	5,1	27	6,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10422	16,2	11,6	1020,8	1003,3	11,3	3	4,1	26,3	5,7	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10423	14,4	12,8	1021,6	1004	7,6	2,7	4,1	25,7	8,6	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10424	17	14,7	1019,9	1002,4	4,5	3,3	5,1	23,3	11,4	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10425	18,2	13,6	1016,2	998,8	6,8	2,9	6,2	25,9	9,1	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10426	16,3	13,3	1015,7	998,3	7,9	2,6	5,7	26,3	9,1	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10427	17,1	15,4	1016,1	998,7	8,7	6,3	7,2	26,1	11,9	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10428	17,4	15,1	1009,9	992,6	10,6	3,1	6,7	20,6	16	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10429	15,8	12,7	1011,8	994,4	10,9	2,6	3,6	21,5	11,9	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10430	13,6	10,3	1016,1	998,5	6,8	1,3	3,1	22,9	5	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10501	14,8	13,5	1015	997,5	10	4	5,7	23	7,5	1	1	0	0	_2_1,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10502	15,2	14,1	1014,2	996,6	8,2	2,9	4,6	17,7	13,9	1	1	0	0	_2_1,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10503	12,6	11,7	1014,6	997	11,7	3,9	6,7	18,3	10,9	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10504	11,9	9	1015,3	997,6	9,5	3,2	7,2	18,5	4,6	1	0	0	0	_2_1,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10505	11,9	7,2	1019,4	1001,7	13	2,4	5,1	19,9	5,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10506	12,6	8,3	1013,5	995,8	15	4	7,2	19,8	6,6	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10507	8,5	2,6	1020,4	1002,5	15	3,9	9,3	19,8	0	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10508	12,8	4,9	1010,6	992,9	15	6,4	9,3	22,2	2,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10509	14,2	9,8	1013,3	995,7	14,3	2,3	4,6	22,5	4,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10510	16,1	12,9	1010,9	993,5	10,9	3,2	4,1	23,4	7,2	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_2_2
Azul_Aero	Buenos_Aires	10511	14,4	8,1	1014,2	996,7	15,6	2,9	6,2	20,9	6,4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10512	8,6	3,8	1016,8	998,8	13,2	1,8	4,6	19,2	-0,5	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10513	11	3,9	1015,6	997,8	13,7	2	4,1	19,7	1	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10514	10,2	3,6	1014,2	996,3	13,7	2,2	4,1	18,8	4	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10515	4,6	-3,7	1017,3	999,2	17,5	4,1	8,2	16,5	-0,3	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10516	5,6	-1,5	1022,2	1004	15	4,1	7,7	11,2	-0,8	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10517	6,7	-0,1	1024,7	1006,4	15	2,8	4,6	15,2	-1,4	0	0	0	0	_1_0,00	_1_0,00	_1_0,00	_1_0,00	c_som_1_2
Azul_Aero	Buenos_Aires	10518	6,4	3,2	1024,9	1006,7	11,4	1,9	4,1	15,4	-1,2	0	1	0	0	_1_0,00	_2_1,00	_1_0,00	_1_0,00	c_som_1_2
